lbw,asset_id,state,rows_written,last_timestamp,retry_count,fallback_count,started_at,finished_at,output_path,error_message
10,XMRUSD,completed,3121,2026-02-23T00:00:00,7,0,2026-04-23T21:41:26Z,2026-04-23T22:01:08Z,artifacts/features/cpd/lbw_10/XMRUSD_cpd.csv,
21,XMRUSD,completed,3121,2026-02-23T00:00:00,3,0,2026-04-24T11:37:08Z,2026-04-24T11:53:17Z,artifacts/features/cpd/lbw_21/XMRUSD_cpd.csv,
63,XMRUSD,completed,3121,2026-02-23T00:00:00,0,0,2026-04-25T02:42:43Z,2026-04-25T02:58:51Z,artifacts/features/cpd/lbw_63/XMRUSD_cpd.csv,
126,XMRUSD,completed,3121,2026-02-23T00:00:00,1,0,2026-04-26T18:09:32Z,2026-04-26T19:16:48Z,artifacts/features/cpd/lbw_126/XMRUSD_cpd.csv,
252,XMRUSD,completed,3121,2026-02-23T00:00:00,0,0,2026-04-28T00:01:42Z,2026-04-28T00:49:42Z,artifacts/features/cpd/lbw_252/XMRUSD_cpd.csv,
10,XPDUSD,completed,2762,2026-02-23T00:00:00,15,1,2026-04-23T21:50:17Z,2026-04-23T22:06:58Z,artifacts/features/cpd/lbw_10/XPDUSD_cpd.csv,
21,XPDUSD,completed,2762,2026-02-23T00:00:00,3,0,2026-04-24T11:43:14Z,2026-04-24T11:57:26Z,artifacts/features/cpd/lbw_21/XPDUSD_cpd.csv,
63,XPDUSD,completed,2762,2026-02-23T00:00:00,1,0,2026-04-25T02:49:22Z,2026-04-25T03:03:34Z,artifacts/features/cpd/lbw_63/XPDUSD_cpd.csv,
126,XPDUSD,completed,2762,2026-02-23T00:00:00,0,0,2026-04-26T18:21:34Z,2026-04-26T19:25:25Z,artifacts/features/cpd/lbw_126/XPDUSD_cpd.csv,
252,XPDUSD,completed,2762,2026-02-23T00:00:00,0,0,2026-04-28T00:47:29Z,2026-04-28T01:30:39Z,artifacts/features/cpd/lbw_252/XPDUSD_cpd.csv,
10,XPTUSD,completed,2775,2026-02-23T00:00:00,9,3,2026-04-23T22:01:41Z,2026-04-23T22:17:48Z,artifacts/features/cpd/lbw_10/XPTUSD_cpd.csv,
21,XPTUSD,completed,2775,2026-02-23T00:00:00,3,0,2026-04-24T11:53:49Z,2026-04-24T12:08:26Z,artifacts/features/cpd/lbw_21/XPTUSD_cpd.csv,
63,XPTUSD,completed,2775,2026-02-23T00:00:00,2,0,2026-04-25T02:59:20Z,2026-04-25T03:13:39Z,artifacts/features/cpd/lbw_63/XPTUSD_cpd.csv,
126,XPTUSD,completed,2775,2026-02-23T00:00:00,1,0,2026-04-26T19:17:18Z,2026-04-26T19:34:51Z,artifacts/features/cpd/lbw_126/XPTUSD_cpd.csv,
252,XPTUSD,completed,2775,2026-02-23T00:00:00,1,0,2026-04-28T00:50:16Z,2026-04-28T01:34:19Z,artifacts/features/cpd/lbw_252/XPTUSD_cpd.csv,
10,XRPUSD,completed,3385,2026-02-23T00:00:00,7,0,2026-04-23T22:07:26Z,2026-04-23T22:24:33Z,artifacts/features/cpd/lbw_10/XRPUSD_cpd.csv,
21,XRPUSD,completed,3385,2026-02-23T00:00:00,5,1,2026-04-24T11:57:54Z,2026-04-24T12:14:34Z,artifacts/features/cpd/lbw_21/XRPUSD_cpd.csv,
63,XRPUSD,completed,3385,2026-02-23T00:00:00,4,1,2026-04-25T03:03:59Z,2026-04-25T03:20:38Z,artifacts/features/cpd/lbw_63/XRPUSD_cpd.csv,
126,XRPUSD,completed,3385,2026-02-23T00:00:00,4,0,2026-04-26T19:25:51Z,2026-04-26T19:47:37Z,artifacts/features/cpd/lbw_126/XRPUSD_cpd.csv,
252,XRPUSD,completed,3385,2026-02-23T00:00:00,5,0,2026-04-28T01:23:49Z,2026-04-28T02:14:17Z,artifacts/features/cpd/lbw_252/XRPUSD_cpd.csv,
10,XTZUSD,completed,2479,2026-02-23T00:00:00,7,0,2026-04-23T22:18:16Z,2026-04-23T22:30:41Z,artifacts/features/cpd/lbw_10/XTZUSD_cpd.csv,
21,XTZUSD,completed,2479,2026-02-23T00:00:00,1,0,2026-04-24T12:08:53Z,2026-04-24T12:21:43Z,artifacts/features/cpd/lbw_21/XTZUSD_cpd.csv,
63,XTZUSD,completed,2479,2026-02-23T00:00:00,0,0,2026-04-25T03:14:04Z,2026-04-25T03:26:48Z,artifacts/features/cpd/lbw_63/XTZUSD_cpd.csv,
126,XTZUSD,completed,2479,2026-02-23T00:00:00,1,0,2026-04-26T19:35:17Z,2026-04-26T19:51:57Z,artifacts/features/cpd/lbw_126/XTZUSD_cpd.csv,
252,XTZUSD,completed,2479,2026-02-23T00:00:00,0,0,2026-04-28T01:31:10Z,2026-04-28T02:07:00Z,artifacts/features/cpd/lbw_252/XTZUSD_cpd.csv,
10,ZM,completed,1324,2026-02-20T00:00:00,3,0,2026-04-23T22:25:07Z,2026-04-23T22:31:41Z,artifacts/features/cpd/lbw_10/ZM_cpd.csv,
21,ZM,completed,1324,2026-02-20T00:00:00,2,0,2026-04-24T12:15:07Z,2026-04-24T12:21:55Z,artifacts/features/cpd/lbw_21/ZM_cpd.csv,
63,ZM,completed,1324,2026-02-20T00:00:00,0,0,2026-04-25T03:21:07Z,2026-04-25T03:27:43Z,artifacts/features/cpd/lbw_63/ZM_cpd.csv,
126,ZM,completed,1324,2026-02-20T00:00:00,0,0,2026-04-26T19:48:13Z,2026-04-26T19:56:18Z,artifacts/features/cpd/lbw_126/ZM_cpd.csv,
252,ZM,completed,1324,2026-02-20T00:00:00,0,0,2026-04-28T01:34:47Z,2026-04-28T01:53:36Z,artifacts/features/cpd/lbw_252/ZM_cpd.csv,
